Record_ID,Bus_ID,Route_ID,Stop_ID,Stop_Name,Latitude,Longitude,Distance_km,Cumulative_Distance_km,Weather,Temperature_C,Day_of_Week,Peak_Hour,Road_Type,Traffic_Level,Speed_kmph,Passenger_Count,Bus_Capacity,Stop_Time_min,Delay_min,Travel_Time_min,Arrival_Time
2427,B017,R008,S189,Ponnur,16.065,80.551,6.21,11.32,Sunny,23,Tuesday,0,Main Road,Medium,44,27,60,4,4,16.5,12:27
2428,B011,R001,S122,Tenali,16.239,80.645,3.15,16.51,Sunny,39,Monday,0,Main Road,Medium,34,47,60,2,4,11.6,12:28
2429,B006,R013,S023,Namburu,16.36,80.52,6.86,14.9,Cloudy,30,Friday,0,Highway,Medium,52,47,60,1,5,13.9,12:29
2430,B009,R008,S149,Prathipadu,16.48,80.32,2.07,30.93,Sunny,23,Friday,1,Main Road,Medium,33,9,60,3,4,10.8,12:30
2431,B002,R012,S174,Tulluru,16.52,80.58,7.99,9.84,Sunny,24,Thursday,1,Village Road,Low,24,8,60,1,0,21.0,12:31
2432,B016,R008,S155,Namburu,16.36,80.52,1.58,7.71,Rainy,35,Wednesday,0,Main Road,Medium,39,35,60,2,9,13.4,12:32
2433,B016,R003,S047,Tadikonda,16.405,80.643,4.12,25.03,Sunny,40,Friday,1,Village Road,Low,32,43,60,1,0,8.7,12:33
2434,B019,R008,S056,Tulluru,16.52,80.58,2.12,26.78,Sunny,25,Tuesday,0,Village Road,Medium,35,30,60,2,4,9.6,12:34
2435,B003,R012,S128,Vaddeswaram,16.49,80.61,0.94,2.87,Cloudy,37,Monday,0,Main Road,Medium,38,52,60,3,5,9.5,12:35
2436,B014,R012,S087,Tulluru,16.52,80.58,1.25,18.96,Rainy,39,Friday,0,Village Road,Medium,29,14,60,4,9,15.6,12:36
2437,B007,R001,S171,Tenali,16.239,80.645,3.13,17.84,Foggy,26,Tuesday,0,Main Road,Low,34,43,60,4,4,13.5,12:37
2438,B012,R020,S167,Tenali,16.239,80.645,6.95,22.76,Sunny,35,Wednesday,1,Village Road,Medium,35,15,60,2,4,17.9,12:38
2439,B017,R008,S027,Prathipadu,16.48,80.32,3.77,24.05,Sunny,22,Monday,1,Main Road,Low,45,51,60,2,0,7.0,12:39
2440,B011,R018,S029,Guntur,16.3067,80.4365,3.7,13.01,Sunny,22,Wednesday,0,Main Road,High,45,11,60,1,8,13.9,12:40
2441,B015,R018,S198,Guntur,16.3067,80.4365,6.59,14.39,Sunny,39,Thursday,1,Main Road,Medium,45,17,60,2,4,14.8,12:41
2442,B019,R014,S059,Prathipadu,16.48,80.32,2.54,9.12,Sunny,28,Thursday,0,Village Road,Low,28,14,60,3,0,8.4,12:42
2443,B008,R010,S081,Prathipadu,16.48,80.32,3.28,8.72,Sunny,23,Wednesday,0,Village Road,Medium,20,12,60,4,4,17.8,12:43
2444,B006,R020,S020,Tulluru,16.52,80.58,4.21,26.76,Sunny,30,Wednesday,1,Main Road,Low,30,33,60,4,0,12.4,12:44
2445,B015,R010,S125,Tenali,16.239,80.645,4.92,27.45,Cloudy,29,Thursday,1,Village Road,High,18,28,60,1,9,26.4,12:45
2446,B015,R004,S063,Tenali,16.239,80.645,4.44,22.31,Rainy,25,Saturday,1,Main Road,Medium,44,21,60,3,9,18.1,12:46
2447,B016,R016,S072,Ponnur,16.065,80.551,2.55,19.48,Sunny,29,Thursday,0,Village Road,Low,31,10,60,4,0,8.9,12:47
2448,B018,R019,S133,Tadikonda,16.405,80.643,3.46,30.53,Rainy,37,Wednesday,1,Main Road,Low,44,36,60,1,5,10.7,12:48
2449,B019,R001,S082,Tulluru,16.52,80.58,6.66,7.87,Rainy,31,Wednesday,0,Village Road,Medium,23,33,60,3,9,29.4,12:49
2450,B010,R014,S033,Tenali,16.239,80.645,3.12,20.14,Sunny,37,Monday,0,Main Road,Medium,39,17,60,2,4,10.8,12:50
2451,B020,R016,S081,Tulluru,16.52,80.58,2.5,13.66,Rainy,40,Saturday,0,Main Road,Medium,43,41,60,3,9,15.5,12:51
2452,B016,R017,S167,Prathipadu,16.48,80.32,5.08,32.57,Cloudy,39,Tuesday,1,Village Road,Medium,21,17,60,3,5,22.5,12:52
2453,B014,R013,S106,Namburu,16.36,80.52,5.03,19.1,Cloudy,22,Friday,1,Village Road,Low,19,47,60,2,1,18.9,12:53
2454,B002,R015,S181,Tulluru,16.52,80.58,6.49,29.11,Sunny,26,Friday,1,Village Road,Medium,18,15,60,3,4,28.6,12:54
2455,B013,R012,S038,Tulluru,16.52,80.58,7.49,25.85,Cloudy,36,Friday,0,Village Road,Medium,18,27,60,2,5,32.0,12:55
2456,B015,R011,S053,Ponnur,16.065,80.551,5.63,27.77,Sunny,40,Friday,1,Main Road,Medium,40,15,60,4,4,16.4,12:56
2457,B016,R011,S183,Ponnur,16.065,80.551,4.11,5.14,Cloudy,32,Tuesday,0,Village Road,Medium,35,28,60,1,5,13.0,12:57
2458,B001,R012,S022,Tenali,16.239,80.645,3.95,10.46,Sunny,28,Monday,1,Village Road,Medium,22,43,60,4,4,18.8,12:58
2459,B006,R016,S134,Prathipadu,16.48,80.32,1.57,13.21,Sunny,32,Tuesday,1,Main Road,Low,34,41,60,1,0,3.8,12:59
2460,B007,R019,S010,Vaddeswaram,16.49,80.61,3.03,9.71,Sunny,38,Wednesday,0,Village Road,Low,23,7,60,4,0,11.9,12:00
2461,B011,R014,S012,Prathipadu,16.48,80.32,7.49,20.19,Cloudy,34,Thursday,1,Main Road,Low,43,28,60,4,1,15.5,12:01
2462,B016,R005,S091,Pedakakani,16.285,80.49,2.89,27.22,Cloudy,22,Wednesday,0,Main Road,Low,37,16,60,4,1,9.7,12:02
2463,B016,R017,S075,Pedakakani,16.285,80.49,7.37,31.55,Sunny,33,Thursday,0,Main Road,Medium,30,7,60,3,4,21.7,12:03
2464,B019,R008,S030,Vaddeswaram,16.49,80.61,6.51,9.08,Sunny,34,Thursday,0,Highway,Low,54,38,60,3,0,10.2,12:04
2465,B001,R009,S113,Mangalagiri,16.4303,80.5681,5.37,24.26,Sunny,33,Monday,0,Main Road,High,32,7,60,3,8,21.1,12:05
2466,B013,R010,S156,Ponnur,16.065,80.551,5.03,8.93,Sunny,31,Friday,0,Main Road,Medium,31,26,60,1,4,14.7,12:06
2467,B010,R012,S084,Prathipadu,16.48,80.32,2.32,8.85,Sunny,38,Saturday,0,Main Road,Low,37,36,60,2,0,5.8,12:07
2468,B009,R009,S166,Guntur,16.3067,80.4365,1.27,24.17,Cloudy,35,Thursday,0,Main Road,Low,37,47,60,2,1,5.1,12:08
2469,B018,R018,S189,Tulluru,16.52,80.58,3.37,21.12,Cloudy,35,Thursday,0,Highway,High,46,58,60,3,9,16.4,12:09
2470,B003,R016,S004,Pedakakani,16.285,80.49,6.12,7.65,Rainy,40,Friday,0,Highway,Medium,45,30,60,2,9,19.2,12:10
2471,B018,R004,S094,Prathipadu,16.48,80.32,2.45,21.25,Cloudy,23,Monday,1,Village Road,Low,18,21,60,2,1,11.2,12:11
2472,B004,R005,S113,Pedakakani,16.285,80.49,3.46,10.41,Sunny,34,Friday,1,Main Road,Low,42,30,60,4,0,8.9,12:12
2473,B002,R018,S016,Tadikonda,16.405,80.643,6.5,25.67,Sunny,40,Saturday,1,Village Road,High,33,12,60,3,8,22.8,12:13
2474,B013,R003,S068,Namburu,16.36,80.52,6.37,9.19,Rainy,30,Thursday,0,Village Road,Medium,28,31,60,2,9,24.6,12:14
2475,B020,R014,S190,Pedakakani,16.285,80.49,3.46,16.36,Sunny,31,Saturday,1,Highway,Low,53,21,60,2,0,5.9,12:15
2476,B001,R020,S049,Mangalagiri,16.4303,80.5681,4.82,12.45,Rainy,39,Tuesday,1,Main Road,Medium,37,20,60,2,9,18.8,12:16
2477,B010,R004,S080,Tulluru,16.52,80.58,7.27,31.77,Sunny,35,Wednesday,1,Main Road,Medium,35,5,60,4,4,20.5,12:17
2478,B005,R014,S185,Tadikonda,16.405,80.643,2.18,6.83,Sunny,26,Monday,0,Main Road,Low,36,39,60,2,0,5.6,12:18
2479,B005,R016,S087,Ponnur,16.065,80.551,6.87,24.14,Rainy,22,Wednesday,1,Village Road,Low,20,39,60,3,5,28.6,12:19
2480,B002,R006,S169,Vaddeswaram,16.49,80.61,3.96,18.08,Sunny,28,Thursday,0,Main Road,Low,35,51,60,3,0,9.8,12:20
2481,B015,R010,S112,Tenali,16.239,80.645,2.58,7.22,Sunny,32,Friday,0,Highway,Medium,60,42,60,4,4,10.6,12:21
2482,B003,R007,S107,Ponnur,16.065,80.551,5.0,9.53,Sunny,37,Wednesday,1,Village Road,Medium,27,15,60,2,4,17.1,12:22
2483,B006,R002,S049,Prathipadu,16.48,80.32,2.46,21.93,Cloudy,24,Thursday,0,Main Road,High,30,50,60,2,9,15.9,12:23
2484,B007,R007,S027,Tenali,16.239,80.645,3.26,12.33,Cloudy,32,Saturday,0,Village Road,High,18,37,60,2,9,21.9,12:24
2485,B020,R008,S129,Guntur,16.3067,80.4365,6.69,11.42,Cloudy,38,Saturday,1,Highway,Medium,57,17,60,1,5,13.0,12:25
2486,B011,R019,S022,Mangalagiri,16.4303,80.5681,4.72,7.55,Sunny,22,Saturday,1,Highway,Medium,53,54,60,1,4,10.3,12:26
2487,B014,R006,S037,Prathipadu,16.48,80.32,5.95,16.55,Sunny,31,Thursday,0,Highway,Low,58,14,60,2,0,8.2,12:27
2488,B003,R002,S136,Pedakakani,16.285,80.49,7.59,30.88,Foggy,31,Monday,0,Highway,Low,49,25,60,2,4,15.3,12:28
2489,B012,R006,S109,Namburu,16.36,80.52,1.78,20.23,Sunny,38,Thursday,1,Village Road,Medium,30,28,60,4,4,11.6,12:29
2490,B004,R010,S011,Guntur,16.3067,80.4365,1.47,13.21,Cloudy,36,Tuesday,1,Village Road,High,35,17,60,2,9,13.5,12:30
2491,B001,R002,S088,Guntur,16.3067,80.4365,6.23,23.59,Sunny,34,Tuesday,1,Main Road,Low,32,55,60,2,0,13.7,12:31
2492,B003,R008,S044,Guntur,16.3067,80.4365,2.85,27.61,Sunny,36,Tuesday,0,Main Road,High,39,26,60,2,8,14.4,12:32
2493,B002,R004,S076,Tadikonda,16.405,80.643,4.94,25.06,Rainy,40,Saturday,0,Highway,Low,51,40,60,3,5,13.8,12:33
2494,B015,R018,S014,Ponnur,16.065,80.551,5.41,20.59,Sunny,23,Thursday,0,Main Road,Medium,39,52,60,3,4,15.3,12:34
2495,B012,R001,S072,Ponnur,16.065,80.551,7.91,32.99,Rainy,32,Friday,0,Village Road,Low,31,39,60,3,5,23.3,12:35
2496,B005,R004,S162,Namburu,16.36,80.52,7.78,26.29,Sunny,24,Tuesday,1,Main Road,Low,45,42,60,4,0,14.4,12:36
2497,B001,R004,S013,Vaddeswaram,16.49,80.61,1.59,24.31,Cloudy,24,Wednesday,1,Highway,Medium,51,6,60,3,5,9.9,12:37
2498,B002,R019,S054,Mangalagiri,16.4303,80.5681,2.14,27.62,Foggy,24,Thursday,1,Village Road,Medium,28,13,60,4,8,16.6,12:38
2499,B004,R001,S017,Prathipadu,16.48,80.32,3.53,12.32,Foggy,37,Monday,1,Main Road,High,37,12,60,2,12,19.7,12:39
2500,B001,R018,S019,Tulluru,16.52,80.58,7.43,14.93,Sunny,22,Monday,1,Village Road,Low,32,31,60,3,0,16.9,13:40
2501,B014,R008,S093,Namburu,16.36,80.52,6.58,36.51,Sunny,27,Wednesday,0,Village Road,Low,23,20,60,4,0,21.2,13:41
2502,B006,R010,S149,Guntur,16.3067,80.4365,7.96,9.59,Cloudy,27,Tuesday,1,Highway,Medium,50,33,60,1,5,15.6,13:42
2503,B020,R020,S127,Namburu,16.36,80.52,3.44,6.0,Sunny,33,Tuesday,1,Main Road,Low,39,12,60,4,0,9.3,13:43
2504,B003,R003,S067,Pedakakani,16.285,80.49,7.01,9.97,Sunny,27,Saturday,1,Main Road,High,42,12,60,1,8,19.0,13:44
2505,B015,R003,S190,Tadikonda,16.405,80.643,7.76,20.95,Cloudy,37,Saturday,1,Main Road,Low,41,10,60,2,1,14.4,13:45
2506,B016,R001,S050,Tulluru,16.52,80.58,5.1,14.41,Cloudy,30,Monday,0,Village Road,High,30,46,60,3,9,22.2,13:46
2507,B005,R015,S055,Mangalagiri,16.4303,80.5681,1.01,4.14,Sunny,39,Tuesday,0,Village Road,Medium,32,47,60,1,4,6.9,13:47
2508,B014,R009,S004,Vaddeswaram,16.49,80.61,1.01,8.34,Cloudy,22,Monday,0,Main Road,Low,44,47,60,3,1,5.4,13:48
2509,B003,R004,S108,Pedakakani,16.285,80.49,5.91,32.1,Foggy,30,Tuesday,1,Main Road,Medium,42,53,60,3,8,19.4,13:49
2510,B005,R009,S193,Tadikonda,16.405,80.643,7.13,21.32,Cloudy,38,Tuesday,0,Main Road,High,33,19,60,4,9,26.0,13:50
2511,B017,R020,S090,Guntur,16.3067,80.4365,6.54,19.22,Sunny,25,Saturday,1,Main Road,Medium,34,44,60,2,4,17.5,13:51
2512,B007,R008,S026,Tadikonda,16.405,80.643,1.86,27.23,Sunny,35,Wednesday,1,Main Road,Medium,42,5,60,3,4,9.7,13:52
2513,B008,R010,S165,Prathipadu,16.48,80.32,1.49,27.94,Foggy,35,Saturday,0,Highway,Medium,55,45,60,1,8,10.6,13:53
2514,B015,R013,S014,Mangalagiri,16.4303,80.5681,5.11,25.63,Cloudy,25,Friday,0,Village Road,Medium,35,5,60,3,5,16.8,13:54
2515,B012,R020,S121,Ponnur,16.065,80.551,4.32,29.45,Sunny,29,Thursday,1,Highway,Low,55,7,60,2,0,6.7,13:55
2516,B002,R009,S002,Mangalagiri,16.4303,80.5681,6.82,9.12,Cloudy,40,Tuesday,1,Main Road,High,34,6,60,3,9,24.0,13:56
2517,B006,R019,S006,Mangalagiri,16.4303,80.5681,4.81,25.71,Sunny,32,Saturday,1,Village Road,Low,30,7,60,3,0,12.6,13:57
2518,B007,R020,S156,Tulluru,16.52,80.58,2.72,24.62,Cloudy,27,Wednesday,0,Main Road,Low,32,32,60,4,1,10.1,13:58
2519,B006,R016,S132,Mangalagiri,16.4303,80.5681,6.65,28.28,Cloudy,22,Friday,0,Highway,High,56,30,60,4,9,20.1,13:59
2520,B018,R005,S200,Vaddeswaram,16.49,80.61,7.71,32.36,Cloudy,27,Tuesday,0,Village Road,Medium,22,10,60,2,5,28.0,13:00
2521,B014,R004,S109,Tadikonda,16.405,80.643,3.29,28.03,Sunny,27,Saturday,1,Main Road,Medium,45,49,60,3,4,11.4,13:01
2522,B007,R011,S167,Mangalagiri,16.4303,80.5681,2.81,8.04,Sunny,37,Tuesday,1,Village Road,Medium,24,60,60,2,4,13.0,13:02
2523,B009,R004,S095,Ponnur,16.065,80.551,0.89,8.47,Cloudy,38,Thursday,0,Highway,Low,48,44,60,4,1,6.1,13:03
2524,B001,R019,S094,Tulluru,16.52,80.58,7.97,12.05,Rainy,33,Saturday,1,Main Road,High,31,36,60,2,13,30.4,13:04
2525,B005,R008,S134,Tulluru,16.52,80.58,5.63,11.09,Cloudy,25,Thursday,0,Village Road,Low,27,13,60,4,1,17.5,13:05
2526,B004,R001,S122,Tulluru,16.52,80.58,1.53,28.17,Cloudy,32,Tuesday,1,Highway,Low,52,53,60,1,1,3.8,13:06
2527,B006,R007,S036,Guntur,16.3067,80.4365,7.67,32.64,Cloudy,26,Tuesday,0,Highway,High,53,59,60,1,9,18.7,13:07
2528,B007,R019,S027,Tadikonda,16.405,80.643,6.22,32.81,Sunny,29,Thursday,0,Village Road,High,34,38,60,3,8,22.0,13:08
2529,B005,R013,S167,Pedakakani,16.285,80.49,5.25,8.97,Sunny,23,Friday,0,Main Road,High,36,44,60,2,8,18.8,13:09
2530,B020,R018,S144,Tulluru,16.52,80.58,5.3,7.54,Cloudy,29,Friday,0,Main Road,Medium,41,17,60,3,5,15.8,13:10
2531,B019,R009,S102,Namburu,16.36,80.52,1.69,8.39,Sunny,27,Wednesday,1,Main Road,Low,37,25,60,3,0,5.7,13:11
2532,B007,R009,S142,Ponnur,16.065,80.551,3.11,10.09,Cloudy,25,Saturday,0,Highway,Low,60,54,60,2,1,6.1,13:12
2533,B016,R016,S152,Vaddeswaram,16.49,80.61,7.95,9.69,Cloudy,39,Tuesday,1,Highway,High,50,37,60,3,9,21.5,13:13
2534,B007,R002,S115,Namburu,16.36,80.52,7.94,20.73,Sunny,22,Thursday,1,Village Road,Low,20,31,60,2,0,25.8,13:14
2535,B004,R019,S086,Namburu,16.36,80.52,1.45,18.64,Cloudy,32,Saturday,0,Highway,High,57,6,60,1,9,11.5,13:15
2536,B001,R007,S125,Tulluru,16.52,80.58,2.64,4.35,Cloudy,40,Saturday,0,Main Road,Medium,33,6,60,4,5,13.8,13:16
2537,B004,R013,S047,Prathipadu,16.48,80.32,2.86,30.45,Sunny,30,Thursday,1,Highway,Medium,49,13,60,2,4,9.5,13:17
2538,B011,R005,S148,Ponnur,16.065,80.551,1.86,28.23,Sunny,22,Wednesday,0,Main Road,High,45,29,60,4,8,14.5,13:18
2539,B020,R012,S123,Namburu,16.36,80.52,6.66,36.26,Cloudy,39,Saturday,0,Main Road,High,34,59,60,1,9,21.8,13:19
2540,B018,R009,S072,Tenali,16.239,80.645,1.51,19.64,Foggy,32,Thursday,1,Main Road,High,30,50,60,4,12,19.0,13:20
2541,B003,R012,S177,Namburu,16.36,80.52,2.92,8.48,Sunny,32,Thursday,1,Village Road,High,26,56,60,3,8,17.7,13:21
2542,B002,R001,S019,Ponnur,16.065,80.551,6.05,25.43,Cloudy,29,Wednesday,0,Highway,Medium,50,24,60,2,5,14.3,13:22
2543,B012,R010,S133,Guntur,16.3067,80.4365,0.94,3.1,Rainy,30,Monday,0,Main Road,Low,42,5,60,4,5,10.3,13:23
2544,B017,R007,S076,Guntur,16.3067,80.4365,5.94,13.59,Cloudy,39,Thursday,1,Village Road,Low,27,15,60,4,1,18.2,13:24
2545,B017,R002,S179,Pedakakani,16.285,80.49,3.65,7.69,Sunny,37,Friday,1,Main Road,Medium,34,52,60,2,4,12.4,13:25
2546,B018,R004,S095,Mangalagiri,16.4303,80.5681,6.51,18.03,Cloudy,40,Wednesday,0,Highway,Low,48,24,60,1,1,10.1,13:26
2547,B016,R013,S049,Tenali,16.239,80.645,6.39,14.09,Cloudy,25,Saturday,0,Highway,Medium,45,49,60,4,5,17.5,13:27
2548,B004,R014,S131,Tenali,16.239,80.645,5.0,17.06,Sunny,30,Wednesday,1,Village Road,Low,21,29,60,4,0,18.3,13:28
2549,B003,R008,S114,Tulluru,16.52,80.58,5.72,8.24,Sunny,26,Wednesday,1,Main Road,Medium,35,54,60,1,4,14.8,13:29
2550,B017,R019,S079,Namburu,16.36,80.52,7.85,10.62,Rainy,22,Monday,1,Village Road,High,28,29,60,3,13,32.8,13:30
2551,B018,R001,S165,Pedakakani,16.285,80.49,7.15,31.02,Cloudy,37,Tuesday,1,Village Road,Low,25,30,60,4,1,22.2,13:31
2552,B004,R019,S026,Namburu,16.36,80.52,4.06,5.42,Rainy,39,Thursday,0,Main Road,Low,45,32,60,3,5,13.4,13:32
2553,B020,R003,S151,Tadikonda,16.405,80.643,3.93,17.66,Foggy,25,Friday,0,Village Road,Medium,32,28,60,1,8,16.4,13:33
2554,B001,R017,S091,Tadikonda,16.405,80.643,4.95,24.41,Sunny,35,Thursday,1,Main Road,Low,34,41,60,4,0,12.7,13:34
2555,B016,R002,S170,Mangalagiri,16.4303,80.5681,6.53,28.54,Rainy,31,Wednesday,1,Highway,Medium,56,35,60,4,9,20.0,13:35
2556,B005,R012,S192,Namburu,16.36,80.52,3.36,16.87,Rainy,22,Saturday,0,Village Road,High,19,28,60,1,13,24.6,13:36
2557,B015,R011,S034,Pedakakani,16.285,80.49,5.41,28.94,Rainy,33,Thursday,0,Village Road,Medium,19,36,60,3,9,29.1,13:37
2558,B007,R008,S087,Ponnur,16.065,80.551,3.22,13.32,Sunny,30,Tuesday,0,Village Road,Medium,29,50,60,4,4,14.7,13:38
2559,B016,R013,S147,Pedakakani,16.285,80.49,5.74,10.56,Sunny,32,Saturday,1,Highway,High,55,8,60,2,8,16.3,13:39
2560,B006,R015,S112,Vaddeswaram,16.49,80.61,6.68,7.37,Sunny,31,Wednesday,0,Main Road,Medium,35,46,60,1,4,16.5,13:40
2561,B014,R012,S058,Tulluru,16.52,80.58,1.13,29.95,Sunny,37,Thursday,1,Village Road,Medium,29,48,60,1,4,7.3,13:41
2562,B007,R014,S149,Vaddeswaram,16.49,80.61,3.82,12.46,Cloudy,32,Monday,1,Main Road,High,45,56,60,4,9,18.1,13:42
2563,B016,R020,S131,Tadikonda,16.405,80.643,1.51,19.7,Cloudy,26,Tuesday,0,Main Road,Low,41,35,60,1,1,4.2,13:43
2564,B007,R016,S077,Guntur,16.3067,80.4365,6.23,28.72,Cloudy,29,Tuesday,1,Highway,High,47,41,60,2,9,19.0,13:44
2565,B020,R020,S031,Tadikonda,16.405,80.643,4.78,7.49,Cloudy,25,Saturday,0,Village Road,Low,21,41,60,3,1,17.7,13:45
2566,B009,R014,S092,Ponnur,16.065,80.551,1.29,4.5,Sunny,40,Wednesday,0,Main Road,Low,31,10,60,1,0,3.5,13:46
2567,B019,R009,S040,Tadikonda,16.405,80.643,7.95,26.03,Sunny,28,Friday,1,Highway,Low,51,57,60,4,0,13.4,13:47
2568,B017,R017,S077,Tenali,16.239,80.645,7.14,27.42,Sunny,34,Tuesday,1,Main Road,High,45,51,60,2,8,19.5,13:48
2569,B003,R015,S148,Namburu,16.36,80.52,0.87,30.3,Sunny,28,Monday,1,Main Road,Low,31,15,60,2,0,3.7,13:49
2570,B017,R008,S177,Pedakakani,16.285,80.49,1.94,15.25,Sunny,36,Tuesday,1,Highway,Medium,55,40,60,3,4,9.1,13:50
2571,B006,R017,S112,Namburu,16.36,80.52,7.13,22.92,Rainy,36,Tuesday,1,Village Road,High,34,35,60,1,13,26.6,13:51
2572,B020,R013,S159,Ponnur,16.065,80.551,2.92,16.21,Rainy,34,Wednesday,0,Main Road,Medium,32,58,60,2,9,16.5,13:52
2573,B003,R001,S118,Ponnur,16.065,80.551,1.34,16.75,Sunny,25,Friday,0,Highway,Low,55,13,60,3,0,4.5,13:53
2574,B010,R020,S102,Tulluru,16.52,80.58,4.09,33.74,Sunny,29,Wednesday,1,Village Road,Low,25,6,60,1,0,10.8,13:54
2575,B012,R013,S114,Mangalagiri,16.4303,80.5681,5.56,6.47,Sunny,29,Monday,0,Main Road,Low,36,35,60,3,0,12.3,13:55
2576,B016,R008,S002,Guntur,16.3067,80.4365,4.88,7.65,Sunny,27,Monday,1,Main Road,High,44,18,60,1,8,15.7,13:56
2577,B019,R006,S106,Namburu,16.36,80.52,6.86,33.1,Rainy,27,Monday,0,Main Road,Low,31,60,60,3,5,21.3,13:57
2578,B013,R002,S044,Tadikonda,16.405,80.643,3.79,10.05,Sunny,32,Monday,1,Village Road,Low,18,20,60,4,0,16.6,13:58
2579,B010,R011,S014,Pedakakani,16.285,80.49,1.4,26.3,Sunny,24,Wednesday,0,Main Road,Medium,38,9,60,1,4,7.2,13:59
2580,B016,R016,S156,Mangalagiri,16.4303,80.5681,6.78,11.31,Rainy,35,Thursday,0,Main Road,Medium,43,59,60,3,9,21.5,13:00
2581,B013,R009,S194,Pedakakani,16.285,80.49,3.08,13.58,Sunny,23,Thursday,1,Main Road,High,42,47,60,3,8,15.4,13:01
2582,B004,R004,S077,Vaddeswaram,16.49,80.61,6.94,33.33,Sunny,39,Friday,0,Main Road,Medium,45,29,60,4,4,17.3,13:02
2583,B013,R016,S189,Guntur,16.3067,80.4365,5.63,31.51,Sunny,39,Thursday,1,Main Road,Low,32,7,60,2,0,12.6,13:03
2584,B005,R013,S127,Ponnur,16.065,80.551,7.32,15.69,Foggy,22,Friday,0,Main Road,Low,32,49,60,3,4,20.7,13:04
2585,B014,R017,S065,Pedakakani,16.285,80.49,2.44,22.51,Foggy,36,Monday,1,Village Road,Medium,21,14,60,2,8,17.0,13:05
2586,B015,R001,S012,Ponnur,16.065,80.551,7.09,34.9,Sunny,35,Friday,0,Highway,Medium,48,21,60,1,4,13.9,13:06
2587,B002,R011,S065,Tenali,16.239,80.645,5.09,24.61,Sunny,25,Thursday,0,Main Road,Medium,34,25,60,1,4,14.0,13:07
2588,B018,R001,S002,Guntur,16.3067,80.4365,1.38,26.33,Rainy,36,Thursday,1,Highway,Medium,60,16,60,1,9,11.4,13:08
2589,B014,R014,S125,Vaddeswaram,16.49,80.61,3.94,19.82,Sunny,26,Saturday,0,Main Road,Medium,41,43,60,1,4,10.8,13:09
2590,B004,R012,S041,Tadikonda,16.405,80.643,5.02,8.54,Foggy,36,Tuesday,1,Village Road,Low,27,44,60,2,4,17.2,13:10
2591,B006,R002,S089,Namburu,16.36,80.52,7.36,15.77,Rainy,40,Friday,1,Main Road,Medium,43,56,60,1,9,20.3,13:11
2592,B002,R018,S056,Ponnur,16.065,80.551,2.07,25.3,Sunny,35,Monday,0,Main Road,Low,30,60,60,2,0,6.1,13:12
2593,B002,R013,S184,Vaddeswaram,16.49,80.61,6.73,7.88,Sunny,29,Thursday,0,Main Road,Low,41,19,60,2,0,11.8,13:13
2594,B005,R019,S104,Pedakakani,16.285,80.49,1.69,14.83,Sunny,33,Friday,1,Village Road,Low,28,60,60,4,0,7.6,13:14
2595,B002,R020,S038,Tenali,16.239,80.645,2.55,28.4,Sunny,27,Wednesday,1,Main Road,Medium,34,28,60,2,4,10.5,13:15
2596,B018,R016,S025,Guntur,16.3067,80.4365,0.93,14.11,Sunny,39,Tuesday,1,Village Road,High,26,12,60,2,8,12.1,13:16
2597,B019,R008,S007,Guntur,16.3067,80.4365,3.12,11.91,Foggy,22,Wednesday,1,Village Road,Low,30,8,60,2,4,12.2,13:17
2598,B013,R009,S145,Tenali,16.239,80.645,5.9,24.18,Cloudy,29,Thursday,1,Village Road,High,18,44,60,1,9,29.7,13:18
2599,B016,R017,S148,Guntur,16.3067,80.4365,6.18,30.82,Sunny,22,Tuesday,1,Main Road,Low,31,32,60,2,0,14.0,13:19
2600,B016,R011,S077,Ponnur,16.065,80.551,3.11,22.03,Rainy,37,Tuesday,0,Main Road,Low,30,39,60,3,5,14.2,14:20
2601,B012,R011,S058,Ponnur,16.065,80.551,1.95,6.89,Sunny,27,Monday,1,Highway,Low,54,49,60,2,0,4.2,14:21
2602,B015,R003,S024,Tadikonda,16.405,80.643,6.86,33.81,Sunny,36,Friday,1,Village Road,Low,28,48,60,3,0,17.7,14:22
2603,B003,R017,S007,Pedakakani,16.285,80.49,7.88,26.55,Rainy,33,Saturday,0,Highway,Medium,56,57,60,3,9,20.4,14:23
2604,B003,R011,S110,Ponnur,16.065,80.551,2.66,30.41,Cloudy,40,Friday,0,Highway,High,45,18,60,3,9,15.5,14:24
2605,B020,R007,S011,Tadikonda,16.405,80.643,4.92,32.44,Sunny,40,Tuesday,1,Main Road,Low,42,16,60,4,0,11.0,14:25
2606,B004,R007,S123,Tenali,16.239,80.645,3.77,16.11,Sunny,28,Friday,1,Main Road,Low,31,44,60,3,0,10.3,14:26
2607,B007,R014,S090,Mangalagiri,16.4303,80.5681,7.23,18.91,Sunny,28,Monday,1,Highway,Low,55,52,60,3,0,10.9,14:27
2608,B004,R010,S098,Pedakakani,16.285,80.49,4.77,8.29,Cloudy,29,Saturday,0,Main Road,Low,41,39,60,3,1,11.0,14:28
2609,B005,R007,S062,Namburu,16.36,80.52,2.53,22.74,Sunny,29,Saturday,0,Main Road,Low,43,11,60,3,0,6.5,14:29
2610,B001,R010,S063,Tulluru,16.52,80.58,5.2,26.61,Sunny,39,Thursday,1,Main Road,Low,40,32,60,1,0,8.8,14:30
